2012-06-23,234.35
2012-06-30,31.9
2012-07-14,63.1
2012-07-15,260.15
2012-07-29,119.36
2012-08-04,181.5
2012-08-05,77.25
2012-09-07,242.2
2012-09-21,165.95
2012-10-08,40.0
2012-10-30,15.6
2012-11-02,143.65
2012-11-06,71.0
2012-11-07,80.75
2012-11-13,42.6
2012-12-28,61.0
2013-01-01,320.90000000000003
2013-01-14,120.8
2013-01-20,276.97
2013-01-21,183.1
2013-01-24,20.0
2013-01-25,31.85
2013-02-04,39.6
2013-02-19,3.5
2013-03-10,130.7
2013-04-02,80.05
2013-04-04,14.25
2013-04-07,14.25
2013-05-11,152.55
2013-06-11,60.4
2013-06-16,106.2
2013-09-01,161.5
2013-09-25,94.6
2013-10-13,177.5
2013-12-25,3.9
2014-01-05,12.8
2014-01-11,5.7
2014-01-25,22.9
2014-02-15,151.45
2014-02-28,137.95
2014-05-01,214.65
2014-05-11,338.48
2014-06-22,176.2
2014-09-10,47.9
2014-09-11,11.9
2014-10-01,9.8
2014-10-06,71.8
2014-10-12,47.3
2014-10-26,309.0
2014-11-27,15.9
2014-12-24,27.9
2014-12-25,56.7
2015-01-01,426.65
2015-01-18,34.65
2015-02-03,53.45
2015-03-18,35.6
2015-03-29,30.0
2015-04-08,23.0
2015-04-17,52.7
2015-05-17,79.8
2015-05-24,127.7
